DateTime,Location,Pollutant,Concentration,AQI
2017-05-11 09:00:00+02:00,Amsterdam-Stadhouderskade,PM25,16.8,3
2017-05-11 09:00:00+02:00,Amsterdam-Stadhouderskade,PM10,25.3,3
2017-05-11 09:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.79,2
2017-05-11 09:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.15,1
2017-05-11 09:00:00+02:00,Amsterdam-Stadhouderskade,NO,25.8,3
2017-05-11 10:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,2.24,2
2017-05-11 10:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,5.05,4
2017-05-11 10:00:00+02:00,Amsterdam-Stadhouderskade,NO2,51.1,5
2017-05-11 10:00:00+02:00,Amsterdam-Stadhouderskade,PM25,16.9,3
2017-05-11 10:00:00+02:00,Amsterdam-Stadhouderskade,PM10,27.0,3
2017-05-11 10:00:00+02:00,Amsterdam-Stadhouderskade,FN,2.25,2
2017-05-11 10:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.59,1
2017-05-11 10:00:00+02:00,Amsterdam-Stadhouderskade,NO,42.5,3
2017-05-11 11:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,2.04,2
2017-05-11 11:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,4.51,3
2017-05-11 11:00:00+02:00,Amsterdam-Stadhouderskade,NO2,46.9,5
2017-05-11 11:00:00+02:00,Amsterdam-Stadhouderskade,PM25,18.7,3
2017-05-11 11:00:00+02:00,Amsterdam-Stadhouderskade,PM10,33.6,4
2017-05-11 11:00:00+02:00,Amsterdam-Stadhouderskade,FN,2.21,2
2017-05-11 11:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.34,1
2017-05-11 11:00:00+02:00,Amsterdam-Stadhouderskade,NO,39.0,3
2017-05-11 12:00:00+02:00,Amsterdam-Stadhouderskade,NO2,32.1,4
2017-05-11 12:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.86,1
2017-05-11 12:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,4.05,3
2017-05-11 12:00:00+02:00,Amsterdam-Stadhouderskade,PM25,19.4,3
2017-05-11 12:00:00+02:00,Amsterdam-Stadhouderskade,PM10,30.6,4
2017-05-11 12:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.35,2
2017-05-11 12:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.14,1
2017-05-11 12:00:00+02:00,Amsterdam-Stadhouderskade,NO,20.6,2
2017-05-11 13:00:00+02:00,Amsterdam-Stadhouderskade,PM10,27.8,3
2017-05-11 13:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.2,1
2017-05-11 13:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,2.51,2
2017-05-11 13:00:00+02:00,Amsterdam-Stadhouderskade,NO2,48.1,5
2017-05-11 13:00:00+02:00,Amsterdam-Stadhouderskade,PM25,21.1,4
2017-05-11 13:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.92,2
2017-05-11 13:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.88,1
2017-05-11 13:00:00+02:00,Amsterdam-Stadhouderskade,NO,41.0,3
2017-05-11 14:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.94,1
2017-05-11 14:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,4.23,3
2017-05-11 14:00:00+02:00,Amsterdam-Stadhouderskade,NO2,51.5,5
2017-05-11 14:00:00+02:00,Amsterdam-Stadhouderskade,PM25,20.1,4
2017-05-11 14:00:00+02:00,Amsterdam-Stadhouderskade,PM10,33.0,4
2017-05-11 14:00:00+02:00,Amsterdam-Stadhouderskade,FN,2.04,2
2017-05-11 14:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.37,1
2017-05-11 14:00:00+02:00,Amsterdam-Stadhouderskade,NO,35.1,3
2017-05-11 15:00:00+02:00,Amsterdam-Stadhouderskade,PM10,21.3,3
2017-05-11 15:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,2.14,2
2017-05-11 15:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,4.47,3
2017-05-11 15:00:00+02:00,Amsterdam-Stadhouderskade,PM25,17.2,3
2017-05-11 15:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.53,2
2017-05-11 15:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.28,1
2017-05-11 15:00:00+02:00,Amsterdam-Stadhouderskade,NO,16.0,2
2017-05-11 15:00:00+02:00,Amsterdam-Stadhouderskade,NO2,40.5,4
2017-05-11 16:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.36,1
2017-05-11 16:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,2.83,2
2017-05-11 16:00:00+02:00,Amsterdam-Stadhouderskade,NO2,39.7,4
2017-05-11 16:00:00+02:00,Amsterdam-Stadhouderskade,PM25,10.6,2
2017-05-11 16:00:00+02:00,Amsterdam-Stadhouderskade,PM10,25.2,3
2017-05-11 16:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.66,2
2017-05-11 16:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.86,1
2017-05-11 16:00:00+02:00,Amsterdam-Stadhouderskade,NO,16.2,2
2017-05-11 17:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.87,2
2017-05-11 17:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.72,1
2017-05-11 17:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.88,2
2017-05-11 17:00:00+02:00,Amsterdam-Stadhouderskade,NO2,52.3,5
2017-05-11 17:00:00+02:00,Amsterdam-Stadhouderskade,PM25,11.7,2
2017-05-11 17:00:00+02:00,Amsterdam-Stadhouderskade,PM10,22.5,3
2017-05-11 17:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.18,1
2017-05-11 17:00:00+02:00,Amsterdam-Stadhouderskade,NO,17.6,2
2017-05-11 18:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,2.32,2
2017-05-11 18:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,4.73,3
2017-05-11 18:00:00+02:00,Amsterdam-Stadhouderskade,NO2,31.3,4
2017-05-11 18:00:00+02:00,Amsterdam-Stadhouderskade,PM25,10.7,2
2017-05-11 18:00:00+02:00,Amsterdam-Stadhouderskade,PM10,12.7,2
2017-05-11 18:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.03,2
2017-05-11 18:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.38,1
2017-05-11 18:00:00+02:00,Amsterdam-Stadhouderskade,NO,6.6,1
2017-05-11 19:00:00+02:00,Amsterdam-Stadhouderskade,NO,6.0,1
2017-05-11 19:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.13,1
2017-05-11 19:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,2.4,2
2017-05-11 19:00:00+02:00,Amsterdam-Stadhouderskade,NO2,31.0,4
2017-05-11 19:00:00+02:00,Amsterdam-Stadhouderskade,PM25,8.3,1
2017-05-11 19:00:00+02:00,Amsterdam-Stadhouderskade,PM10,6.2,1
2017-05-11 19:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.03,2
2017-05-11 19:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.82,1
2017-05-11 20:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.1,1
2017-05-11 20:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,2.39,2
2017-05-11 20:00:00+02:00,Amsterdam-Stadhouderskade,NO2,43.2,4
2017-05-11 20:00:00+02:00,Amsterdam-Stadhouderskade,PM25,7.7,1
2017-05-11 20:00:00+02:00,Amsterdam-Stadhouderskade,PM10,21.8,3
2017-05-11 20:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.5,2
2017-05-11 20:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.89,1
2017-05-11 20:00:00+02:00,Amsterdam-Stadhouderskade,NO,5.0,1
2017-05-11 21:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.49,1
2017-05-11 21:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.07,2
2017-05-11 21:00:00+02:00,Amsterdam-Stadhouderskade,NO2,47.2,5
2017-05-11 21:00:00+02:00,Amsterdam-Stadhouderskade,PM25,10.8,2
2017-05-11 21:00:00+02:00,Amsterdam-Stadhouderskade,PM10,28.4,3
2017-05-11 21:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.58,2
2017-05-11 21:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.1,1
2017-05-11 21:00:00+02:00,Amsterdam-Stadhouderskade,NO,2.0,1
2017-05-11 22:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.92,1
2017-05-11 22:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.81,2
2017-05-11 22:00:00+02:00,Amsterdam-Stadhouderskade,NO2,50.0,5
2017-05-11 22:00:00+02:00,Amsterdam-Stadhouderskade,PM25,11.8,2
2017-05-11 22:00:00+02:00,Amsterdam-Stadhouderskade,PM10,21.2,3
2017-05-11 22:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.64,2
2017-05-11 22:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.38,1
2017-05-11 22:00:00+02:00,Amsterdam-Stadhouderskade,NO,3.9,1
2017-05-11 23:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.42,1
2017-05-11 23:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,2.79,2
2017-05-11 23:00:00+02:00,Amsterdam-Stadhouderskade,NO2,30.1,4
2017-05-11 23:00:00+02:00,Amsterdam-Stadhouderskade,PM25,11.0,2
2017-05-11 23:00:00+02:00,Amsterdam-Stadhouderskade,PM10,14.3,2
2017-05-11 23:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.89,1
2017-05-11 23:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.01,1
2017-05-11 23:00:00+02:00,Amsterdam-Stadhouderskade,NO,3.9,1
2017-05-12 00:00:00+02:00,Amsterdam-Stadhouderskade,NO,1.3,1
2017-05-12 00:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.04,1
2017-05-12 00:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,2.73,2
2017-05-12 00:00:00+02:00,Amsterdam-Stadhouderskade,NO2,16.9,2
2017-05-12 00:00:00+02:00,Amsterdam-Stadhouderskade,PM25,7.3,1
2017-05-12 00:00:00+02:00,Amsterdam-Stadhouderskade,PM10,3.7,1
2017-05-12 00:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.5,1
2017-05-12 00:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.82,1
2017-05-12 01:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.99,1
2017-05-12 01:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.86,1
2017-05-12 01:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,2.21,2
2017-05-12 01:00:00+02:00,Amsterdam-Stadhouderskade,PM25,5.3,1
2017-05-12 01:00:00+02:00,Amsterdam-Stadhouderskade,PM10,6.2,1
2017-05-12 01:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.72,1
2017-05-12 01:00:00+02:00,Amsterdam-Stadhouderskade,NO,6.6,1
2017-05-12 01:00:00+02:00,Amsterdam-Stadhouderskade,NO2,33.8,4
2017-05-12 02:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.57,1
2017-05-12 02:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.36,2
2017-05-12 02:00:00+02:00,Amsterdam-Stadhouderskade,NO2,21.1,3
2017-05-12 02:00:00+02:00,Amsterdam-Stadhouderskade,PM25,6.4,1
2017-05-12 02:00:00+02:00,Amsterdam-Stadhouderskade,PM10,5.1,1
2017-05-12 02:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.69,1
2017-05-12 02:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.0,1
2017-05-12 02:00:00+02:00,Amsterdam-Stadhouderskade,NO,0.6,1
2017-05-12 03:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.63,1
2017-05-12 03:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.31,1
2017-05-12 03:00:00+02:00,Amsterdam-Stadhouderskade,NO2,12.1,2
2017-05-12 03:00:00+02:00,Amsterdam-Stadhouderskade,PM25,3.7,1
2017-05-12 03:00:00+02:00,Amsterdam-Stadhouderskade,PM10,2.2,1
2017-05-12 03:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.44,1
2017-05-12 03:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.46,1
2017-05-12 03:00:00+02:00,Amsterdam-Stadhouderskade,NO,0.5,1
2017-05-12 04:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.54,1
2017-05-12 04:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.97,1
2017-05-12 04:00:00+02:00,Amsterdam-Stadhouderskade,PM25,2.9,1
2017-05-12 04:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.52,1
2017-05-12 04:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.4,1
2017-05-12 04:00:00+02:00,Amsterdam-Stadhouderskade,NO,0.5,1
2017-05-12 04:00:00+02:00,Amsterdam-Stadhouderskade,PM10,3.2,1
2017-05-12 04:00:00+02:00,Amsterdam-Stadhouderskade,NO2,14.9,2
2017-05-12 05:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.39,1
2017-05-12 05:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.35,1
2017-05-12 05:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.94,1
2017-05-12 05:00:00+02:00,Amsterdam-Stadhouderskade,NO2,14.3,2
2017-05-12 05:00:00+02:00,Amsterdam-Stadhouderskade,PM25,1.6,1
2017-05-12 05:00:00+02:00,Amsterdam-Stadhouderskade,PM10,4.5,1
2017-05-12 05:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.5,1
2017-05-12 05:00:00+02:00,Amsterdam-Stadhouderskade,NO,0.6,1
2017-05-12 06:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.25,1
2017-05-12 06:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.76,1
2017-05-12 06:00:00+02:00,Amsterdam-Stadhouderskade,NO2,12.6,2
2017-05-12 06:00:00+02:00,Amsterdam-Stadhouderskade,PM25,2.2,1
2017-05-12 06:00:00+02:00,Amsterdam-Stadhouderskade,PM10,5.3,1
2017-05-12 06:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.44,1
2017-05-12 06:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.35,1
2017-05-12 06:00:00+02:00,Amsterdam-Stadhouderskade,NO,0.5,1
2017-05-12 07:00:00+02:00,Amsterdam-Stadhouderskade,PM10,6.7,1
2017-05-12 07:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.25,1
2017-05-12 07:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.86,1
2017-05-12 07:00:00+02:00,Amsterdam-Stadhouderskade,NO2,19.4,2
2017-05-12 07:00:00+02:00,Amsterdam-Stadhouderskade,PM25,3.7,1
2017-05-12 07:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.61,1
2017-05-12 07:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.36,1
2017-05-12 07:00:00+02:00,Amsterdam-Stadhouderskade,NO,2.5,1
2017-05-12 08:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.26,1
2017-05-12 08:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,0.9,1
2017-05-12 08:00:00+02:00,Amsterdam-Stadhouderskade,NO2,24.0,3
2017-05-12 08:00:00+02:00,Amsterdam-Stadhouderskade,PM25,3.9,1
2017-05-12 08:00:00+02:00,Amsterdam-Stadhouderskade,PM10,7.9,1
2017-05-12 08:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.77,1
2017-05-12 08:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.41,1
2017-05-12 08:00:00+02:00,Amsterdam-Stadhouderskade,NO,3.4,1
2017-05-12 09:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.41,1
2017-05-12 09:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.46,1
2017-05-12 09:00:00+02:00,Amsterdam-Stadhouderskade,NO2,35.5,4
2017-05-12 09:00:00+02:00,Amsterdam-Stadhouderskade,PM25,7.0,1
2017-05-12 09:00:00+02:00,Amsterdam-Stadhouderskade,PM10,6.4,1
2017-05-12 09:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.01,2
2017-05-12 09:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.53,1
2017-05-12 09:00:00+02:00,Amsterdam-Stadhouderskade,NO,11.7,2
2017-05-12 10:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,2.65,2
2017-05-12 10:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,5.33,4
2017-05-12 10:00:00+02:00,Amsterdam-Stadhouderskade,NO2,48.2,5
2017-05-12 10:00:00+02:00,Amsterdam-Stadhouderskade,PM25,16.5,3
2017-05-12 10:00:00+02:00,Amsterdam-Stadhouderskade,PM10,13.5,2
2017-05-12 10:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.97,2
2017-05-12 10:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.31,1
2017-05-12 10:00:00+02:00,Amsterdam-Stadhouderskade,NO,33.5,3
2017-05-12 11:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,7.86,4
2017-05-12 11:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,4.44,3
2017-05-12 11:00:00+02:00,Amsterdam-Stadhouderskade,NO2,42.5,4
2017-05-12 11:00:00+02:00,Amsterdam-Stadhouderskade,PM25,13.6,2
2017-05-12 11:00:00+02:00,Amsterdam-Stadhouderskade,PM10,7.5,1
2017-05-12 11:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.67,2
2017-05-12 11:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.82,1
2017-05-12 11:00:00+02:00,Amsterdam-Stadhouderskade,NO,28.1,3
2017-05-12 12:00:00+02:00,Amsterdam-Stadhouderskade,NO2,46.5,5
2017-05-12 12:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.54,1
2017-05-12 12:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.56,2
2017-05-12 12:00:00+02:00,Amsterdam-Stadhouderskade,PM25,17.5,3
2017-05-12 12:00:00+02:00,Amsterdam-Stadhouderskade,PM10,12.6,2
2017-05-12 12:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.9,2
2017-05-12 12:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.15,1
2017-05-12 12:00:00+02:00,Amsterdam-Stadhouderskade,NO,45.3,3
2017-05-12 13:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,4.37,3
2017-05-12 13:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,6.94,4
2017-05-12 13:00:00+02:00,Amsterdam-Stadhouderskade,NO2,44.3,4
2017-05-12 13:00:00+02:00,Amsterdam-Stadhouderskade,PM25,14.2,2
2017-05-12 13:00:00+02:00,Amsterdam-Stadhouderskade,PM10,7.0,1
2017-05-12 13:00:00+02:00,Amsterdam-Stadhouderskade,FN,2.01,2
2017-05-12 13:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.76,1
2017-05-12 13:00:00+02:00,Amsterdam-Stadhouderskade,NO,38.0,3
2017-05-12 14:00:00+02:00,Amsterdam-Stadhouderskade,NO,40.5,3
2017-05-12 14:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,4.1,3
2017-05-12 14:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,6.29,4
2017-05-12 14:00:00+02:00,Amsterdam-Stadhouderskade,NO2,54.4,5
2017-05-12 14:00:00+02:00,Amsterdam-Stadhouderskade,PM25,12.1,2
2017-05-12 14:00:00+02:00,Amsterdam-Stadhouderskade,PM10,8.6,1
2017-05-12 14:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.92,2
2017-05-12 14:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.57,1
2017-05-12 15:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,2.51,2
2017-05-12 15:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,4.61,3
2017-05-12 15:00:00+02:00,Amsterdam-Stadhouderskade,PM25,23.7,4
2017-05-12 15:00:00+02:00,Amsterdam-Stadhouderskade,FN,2.15,2
2017-05-12 15:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.32,1
2017-05-12 15:00:00+02:00,Amsterdam-Stadhouderskade,NO,32.9,3
2017-05-12 15:00:00+02:00,Amsterdam-Stadhouderskade,PM10,17.6,2
2017-05-12 15:00:00+02:00,Amsterdam-Stadhouderskade,NO2,44.8,4
2017-05-12 16:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,2.14,2
2017-05-12 16:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,4.54,3
2017-05-12 16:00:00+02:00,Amsterdam-Stadhouderskade,NO2,46.7,5
2017-05-12 16:00:00+02:00,Amsterdam-Stadhouderskade,PM25,19.7,3
2017-05-12 16:00:00+02:00,Amsterdam-Stadhouderskade,PM10,23.1,3
2017-05-12 16:00:00+02:00,Amsterdam-Stadhouderskade,FN,2.58,2
2017-05-12 16:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.47,1
2017-05-12 16:00:00+02:00,Amsterdam-Stadhouderskade,NO,36.9,3
2017-05-12 17:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,5.77,4
2017-05-12 17:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,9.79,4
2017-05-12 17:00:00+02:00,Amsterdam-Stadhouderskade,NO2,35.7,4
2017-05-12 17:00:00+02:00,Amsterdam-Stadhouderskade,PM25,24.4,4
2017-05-12 17:00:00+02:00,Amsterdam-Stadhouderskade,PM10,22.1,3
2017-05-12 17:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.5,2
2017-05-12 17:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,2.45,2
2017-05-12 17:00:00+02:00,Amsterdam-Stadhouderskade,NO,16.6,2
2017-05-12 18:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.9,1
2017-05-12 18:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,2.16,2
2017-05-12 18:00:00+02:00,Amsterdam-Stadhouderskade,NO2,28.7,3
2017-05-12 18:00:00+02:00,Amsterdam-Stadhouderskade,PM25,19.5,3
2017-05-12 18:00:00+02:00,Amsterdam-Stadhouderskade,PM10,13.8,2
2017-05-12 18:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.2,2
2017-05-12 18:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.72,1
2017-05-12 18:00:00+02:00,Amsterdam-Stadhouderskade,NO,11.1,2
2017-05-12 19:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.43,1
2017-05-12 19:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.31,2
2017-05-12 19:00:00+02:00,Amsterdam-Stadhouderskade,NO2,41.3,4
2017-05-12 19:00:00+02:00,Amsterdam-Stadhouderskade,PM25,16.6,3
2017-05-12 19:00:00+02:00,Amsterdam-Stadhouderskade,PM10,14.7,2
2017-05-12 19:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.34,2
2017-05-12 19:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.94,1
2017-05-12 19:00:00+02:00,Amsterdam-Stadhouderskade,NO,13.7,2
2017-05-12 20:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.5,1
2017-05-12 20:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.57,2
2017-05-12 20:00:00+02:00,Amsterdam-Stadhouderskade,NO2,50.2,5
2017-05-12 20:00:00+02:00,Amsterdam-Stadhouderskade,PM25,16.2,3
2017-05-12 20:00:00+02:00,Amsterdam-Stadhouderskade,PM10,20.9,3
2017-05-12 20:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.72,2
2017-05-12 20:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.05,1
2017-05-12 20:00:00+02:00,Amsterdam-Stadhouderskade,NO,15.3,2
2017-05-12 21:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,2.93,2
2017-05-12 21:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,5.9,4
2017-05-12 21:00:00+02:00,Amsterdam-Stadhouderskade,NO2,41.7,4
2017-05-12 21:00:00+02:00,Amsterdam-Stadhouderskade,PM25,16.9,3
2017-05-12 21:00:00+02:00,Amsterdam-Stadhouderskade,PM10,14.5,2
2017-05-12 21:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.48,2
2017-05-12 21:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,1.6,1
2017-05-12 21:00:00+02:00,Amsterdam-Stadhouderskade,NO,7.4,1
2017-05-12 22:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.29,1
2017-05-12 22:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.01,2
2017-05-12 22:00:00+02:00,Amsterdam-Stadhouderskade,NO2,23.0,3
2017-05-12 22:00:00+02:00,Amsterdam-Stadhouderskade,PM25,4.5,1
2017-05-12 22:00:00+02:00,Amsterdam-Stadhouderskade,PM10,6.6,1
2017-05-12 22:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.59,1
2017-05-12 22:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.95,1
2017-05-12 22:00:00+02:00,Amsterdam-Stadhouderskade,NO,1.9,1
2017-05-12 23:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.65,1
2017-05-12 23:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,1.75,1
2017-05-12 23:00:00+02:00,Amsterdam-Stadhouderskade,NO2,24.0,3
2017-05-12 23:00:00+02:00,Amsterdam-Stadhouderskade,PM25,2.9,1
2017-05-12 23:00:00+02:00,Amsterdam-Stadhouderskade,PM10,3.2,1
2017-05-12 23:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.55,1
2017-05-12 23:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.59,1
2017-05-12 23:00:00+02:00,Amsterdam-Stadhouderskade,NO,2.0,1
2017-05-13 00:00:00+02:00,Amsterdam-Stadhouderskade,NO,1.8,1
2017-05-13 00:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,0.81,1
2017-05-13 00:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,2.24,2
2017-05-13 00:00:00+02:00,Amsterdam-Stadhouderskade,NO2,27.1,3
2017-05-13 00:00:00+02:00,Amsterdam-Stadhouderskade,PM25,1.5,1
2017-05-13 00:00:00+02:00,Amsterdam-Stadhouderskade,FN,0.63,1
2017-05-13 00:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.64,1
2017-05-13 01:00:00+02:00,Amsterdam-Stadhouderskade,C8H10,1.44,1
2017-05-13 01:00:00+02:00,Amsterdam-Stadhouderskade,C7H8,3.29,2
2017-05-13 01:00:00+02:00,Amsterdam-Stadhouderskade,NO2,38.2,4
2017-05-13 01:00:00+02:00,Amsterdam-Stadhouderskade,PM25,3.2,1
2017-05-13 01:00:00+02:00,Amsterdam-Stadhouderskade,PM10,1.6,1
2017-05-13 01:00:00+02:00,Amsterdam-Stadhouderskade,FN,1.02,2
2017-05-13 01:00:00+02:00,Amsterdam-Stadhouderskade,C6H6,0.84,1
2017-05-13 01:00:00+02:00,Amsterdam-Stadhouderskade,NO,1.8,1
